new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
0,1,2,11,80,1,0,0,114,0
1,0,0,114,0,4,2,5,498,81
4,2,5,498,81,0,0,2,2,4
0,0,2,2,4,0,0,1,3,7
0,0,1,3,7,0,0,1,2,2
0,0,1,2,2,0,0,1,6,4
0,0,1,6,4,0,0,1,42,56
0,0,1,42,56,0,0,8,87,30
0,0,8,87,30,0,0,1,0,0
0,0,1,0,0,0,0,4,86,25
0,0,4,86,25,0,0,6,39,5
0,0,6,39,5,0,0,1,18,0
0,0,1,18,0,0,0,1,3,0
0,0,1,3,0,0,0,3,69,1
0,0,3,69,1,0,0,6,211,21
0,0,6,211,21,0,0,1,0,0
0,0,1,0,0,0,0,1,6,0
0,0,1,6,0,0,0,13,128,102
0,0,13,128,102,0,0,13,170,104
0,0,13,170,104,0,0,8,199,129
0,0,8,199,129,0,0,9,158,86
0,0,9,158,86,0,0,10,225,137
0,0,10,225,137,0,0,1,28,2
0,0,1,28,2,1,0,1,84,19
1,0,1,84,19,0,0,1,8,27
0,0,1,8,27,0,0,1,6,12
0,0,1,6,12,0,0,1,2,4
0,0,1,2,4,1,0,2,48,18
1,0,2,48,18,0,0,1,3,3
0,0,1,3,3,2,0,4,130,1
2,0,4,130,1,0,0,2,7,0
0,0,2,7,0,0,0,1,68,11
0,0,1,68,11,0,0,4,9,8
0,0,4,9,8,0,0,1,3,0
0,0,1,3,0,9,0,12,687,67
9,0,12,687,67,0,0,1,11,2
0,0,1,11,2,0,0,1,3,3
0,0,1,3,3,0,0,1,0,0
0,0,1,0,0,0,0,5,61,49
0,0,5,61,49,0,0,3,83,20
0,0,3,83,20,0,0,11,173,65
0,0,11,173,65,0,0,1,8,76
